"","game_seconds_remaining","ydstogo","posteam_score","first_down","runningRush","runningPass","yardline_100","play_type"
"4531",2700,20,0,0,17,40,91,"pass"
"4532",2576,1,3,1,18,63,59,"run"
"4533",2074,5,10,1,33,155,33,"pass"
"4534",1953,15,10,0,28,155,30,"pass"
"4535",1831,9,7,0,41,135,31,"pass"
"4536",1810,8,13,1,28,219,58,"pass"
"4537",1785,10,13,1,28,230,84,"pass"
"4538",1547,1,7,1,41,166,37,"pass"
"4539",1396,1,7,1,56,166,1,"run"
"4540",1174,1,13,1,47,297,1,"pass"
"4541",1094,6,14,0,60,190,47,"pass"
"4542",735,7,21,0,50,358,36,"pass"
"4543",569,1,14,0,75,196,54,"pass"
"4544",435,13,24,0,59,358,37,"pass"
"4545",322,6,14,1,75,251,17,"pass"
"4546",193,7,24,0,82,364,46,"pass"
"4547",150,4,21,1,91,266,62,"pass"
"4548",100,8,21,1,91,297,51,"pass"
"4549",47,12,21,0,91,304,39,"pass"
"4550",3517,2,0,1,8,33,67,"pass"
"4551",3397,3,0,1,15,37,27,"pass"
"4552",3278,5,0,1,18,57,18,"pass"
"4553",3225,21,0,0,0,0,86,"pass"
"4554",3143,6,7,1,22,75,77,"pass"
"4555",3028,1,7,1,26,82,50,"run"
"4556",2784,11,7,0,30,114,22,"pass"
"4557",2621,8,0,0,1,12,67,"pass"
"4558",2324,8,0,1,14,64,16,"pass"
"4559",2204,1,0,1,20,64,1,"run"
"4560",2067,10,14,0,96,138,64,"pass"
"4561",1830,3,7,1,27,136,3,"pass"
"4562",1637,1,14,1,46,157,41,"run"
"4563",1377,4,14,0,113,138,69,"pass"
"4564",1323,8,21,0,49,191,58,"pass"
"4565",1148,4,14,1,119,188,53,"pass"
"4566",1036,6,14,0,119,192,16,"pass"
"4567",828,6,21,1,55,270,39,"pass"
"4568",641,8,17,1,125,217,54,"pass"
"4569",585,10,17,0,125,217,44,"pass"
"4570",462,3,28,0,57,294,67,"pass"
"4571",440,10,17,0,125,226,90,"pass"
"4572",200,13,28,0,71,298,13,"pass"
"4573",155,8,17,0,123,244,57,"pass"
"4574",37,11,31,0,69,298,35,"qb_kneel"
"4575",3566,8,0,1,2,42,73,"pass"
"4576",3497,8,0,0,4,49,29,"pass"
"4577",3230,7,0,1,7,24,61,"pass"
"4578",2994,2,0,1,23,50,2,"run"
"4579",2778,9,7,0,19,89,41,"pass"
"4580",2727,10,8,0,23,54,90,"pass"
"4581",2483,2,7,1,42,110,13,"pass"
"4582",2347,7,8,0,26,54,72,"pass"
"4583",2225,1,14,1,61,115,62,"run"
"4584",2027,11,14,0,70,139,31,"pass"
"4585",1948,3,8,0,28,60,53,"run"
"4586",1849,4,8,0,28,66,69,"pass"
"4587",1808,5,8,1,42,66,47,"run"
"4588",1765,7,8,0,45,66,72,"pass"
"4589",1625,37,8,0,55,88,89,"pass"
"4590",1359,5,21,0,166,193,6,"pass"
"4591",1212,6,8,0,55,130,38,"pass"
"4592",1069,5,24,1,171,214,35,"pass"
"4593",941,5,24,1,176,220,23,"pass"
"4594",765,3,24,1,188,225,3,"pass"
"4595",725,14,8,0,55,126,79,"pass"
"4596",597,5,31,0,193,229,33,"pass"
"4597",467,3,8,1,62,162,68,"pass"
"4598",419,4,8,0,68,163,26,"pass"
"4599",341,1,8,1,73,172,11,"run"
"4600",223,9,37,0,228,229,46,"run"
"4601",126,19,14,0,73,196,79,"pass"
"4602",63,1,14,1,73,231,58,"pass"
"4603",9,7,14,0,73,241,29,"pass"
"4604",3466,12,0,0,6,5,64,"pass"
"4605",3352,8,0,1,-2,35,72,"pass"
"4606",3271,2,0,1,-2,60,29,"pass"
"4607",3144,3,0,0,6,60,5,"run"
"4608",3049,10,0,0,6,13,95,"pass"
"4609",2793,1,0,0,27,75,20,"pass"
"4610",2700,15,0,0,6,16,80,"pass"
"4611",2575,5,3,1,32,86,55,"pass"
"4612",2505,5,3,1,37,93,39,"pass"
"4613",2378,6,3,1,41,113,28,"pass"
"4614",2217,3,0,0,17,23,57,"pass"
"4615",1999,15,10,0,52,139,68,"pass"
"4616",1879,1,0,0,19,35,69,"pass"
"4617",1809,1,10,0,52,171,55,"pass"
"4618",1722,3,17,1,55,207,68,"pass"
"4619",1627,4,17,0,61,207,30,"pass"
"4620",1488,15,6,0,23,43,78,"pass"
"4621",1357,3,20,1,68,212,85,"pass"
"4622",1276,3,20,1,75,224,73,"pass"
"4623",1157,2,20,1,86,224,53,"run"
"4624",930,3,20,1,94,243,28,"pass"
"4625",805,3,6,0,23,66,55,"pass"
"4626",712,15,6,0,23,86,56,"pass"
"4627",638,1,6,1,25,104,26,"run"
"4628",549,4,6,1,25,109,18,"pass"
"4629",348,2,6,1,25,126,27,"pass"
"4630",266,5,27,1,135,243,41,"run"
"4631",155,10,13,1,29,155,75,"pass"
"4632",121,6,13,1,29,166,60,"pass"
"4633",80,3,13,0,29,173,46,"pass"
"4634",3359,7,0,0,8,0,71,"pass"
"4635",3264,17,0,0,14,57,61,"pass"
"4636",3164,4,0,1,14,24,55,"pass"
"4637",3008,7,0,0,21,30,37,"pass"
"4638",2835,2,0,0,18,73,74,"pass"
"4639",2657,7,0,0,40,73,35,"pass"
"4640",2600,9,0,0,37,38,90,"run"
"4641",2508,10,0,0,45,73,58,"run"
"4642",2309,5,0,1,54,58,64,"pass"
"4643",2156,15,0,1,55,83,46,"pass"
"4644",2079,4,0,0,55,89,23,"pass"
"4645",2018,8,0,1,47,85,24,"pass"
"4646",1920,10,0,1,45,99,12,"pass"
"4647",1897,7,0,0,58,89,77,"pass"
"4648",1848,3,7,0,45,117,59,"pass"
"4649",1690,13,0,0,71,98,50,"pass"
"4650",1514,6,0,1,73,112,31,"pass"
"4651",1300,16,7,1,46,158,81,"pass"
"4652",1154,20,7,0,45,166,50,"pass"
"4653",994,8,7,0,102,134,68,"pass"
"4654",891,17,7,0,48,176,88,"pass"
"4655",673,1,7,1,57,182,23,"run"
"4656",533,15,7,0,56,186,22,"pass"
"4657",375,11,7,0,123,134,65,"pass"
"4658",244,2,10,0,59,191,70,"pass"
"4659",121,4,7,0,129,134,44,"pass"
"4660",31,8,7,0,147,143,20,"run"
"4661",3538,8,0,0,2,1,73,"pass"
"4662",3443,5,0,0,5,0,60,"pass"
"4663",3274,5,0,1,14,63,18,"run"
"4664",3197,7,0,0,17,63,7,"pass"
"4665",3046,7,0,0,24,25,36,"run"
"4666",2819,3,3,0,17,129,12,"pass"
"4667",2664,7,3,0,34,133,34,"pass"
"4668",2466,10,7,1,42,54,41,"pass"
"4669",2293,3,6,1,41,143,68,"pass"
"4670",2141,11,6,1,40,178,49,"pass"
"4671",2042,9,6,0,40,189,23,"pass"
"4672",1890,4,14,1,86,77,44,"run"
"4673",1876,8,14,1,99,77,31,"run"
"4674",1611,8,14,0,129,88,44,"pass"
"4675",1535,3,9,1,54,189,85,"run"
"4676",1444,7,9,1,57,197,66,"pass"
"4677",1150,14,9,0,78,225,19,"pass"
"4678",646,6,14,1,170,142,55,"pass"
"4679",411,6,12,0,148,264,21,"pass"
"4680",116,8,21,0,229,168,23,"run"
"4681",98,10,15,1,148,277,75,"pass"
"4682",33,3,15,0,148,304,35,"pass"
"4683",3481,12,0,0,3,29,53,"pass"
"4684",3382,7,0,0,3,0,77,"pass"
"4685",3256,1,0,1,7,37,62,"pass"
"4686",3128,13,0,1,12,66,62,"pass"
"4687",2985,2,0,0,25,66,15,"run"
"4688",2852,10,0,0,8,17,50,"pass"
"4689",2661,3,0,1,52,105,62,"pass"
"4690",2567,10,0,0,52,105,23,"pass"
"4691",2307,4,3,0,58,115,59,"pass"
"4692",2228,5,7,0,12,71,75,"pass"
"4693",2030,10,3,0,67,119,42,"pass"
"4694",1910,5,7,0,13,101,43,"pass"
"4695",1840,17,3,0,79,150,56,"run"
"4696",1751,9,7,1,13,117,74,"pass"
"4697",1640,3,7,1,20,122,51,"pass"
"4698",1470,7,7,0,21,149,18,"pass"
"4699",1387,5,3,1,84,170,59,"pass"
"4700",1268,4,3,1,90,179,48,"pass"
"4701",1106,6,3,1,96,197,25,"pass"
"4702",834,12,7,0,25,173,67,"pass"
"4703",754,9,10,1,113,210,77,"pass"
"4704",601,8,10,1,118,260,63,"pass"
"4705",492,6,10,0,122,260,16,"pass"
"4706",402,3,7,0,25,180,68,"pass"
"4707",221,11,13,0,156,278,22,"pass"
"4708",132,2,7,0,25,227,28,"pass"
"4709",35,12,16,0,153,278,41,"qb_kneel"
"4710",3502,1,0,1,5,23,48,"run"
"4711",3256,9,0,0,1,0,32,"pass"
"4712",3046,14,7,0,42,77,34,"pass"
"4713",2926,16,3,0,4,5,99,"pass"
"4714",2796,7,7,1,61,84,26,"pass"
"4715",2470,11,14,0,71,87,43,"pass"
"4716",2399,10,3,0,14,14,98,"pass"
"4717",2255,9,14,1,72,120,35,"pass"
"4718",2161,6,14,1,76,132,20,"pass"
"4719",2038,10,3,0,18,14,72,"pass"
"4720",1936,15,21,0,86,132,80,"run"
"4721",1851,4,21,0,92,134,16,"pass"
"4722",1660,4,3,0,31,82,35,"pass"
"4723",1496,6,24,0,92,143,71,"pass"
"4724",1455,9,10,1,32,116,89,"pass"
"4725",1141,7,10,0,73,123,7,"pass"
"4726",934,11,24,0,122,151,45,"pass"
"4727",730,8,13,0,83,136,69,"pass"
"4728",404,16,13,1,83,154,69,"pass"
"4729",316,1,13,1,89,171,34,"run"
"4730",285,1,13,0,89,180,21,"run"
"4731",120,3,31,1,171,209,57,"pass"
"4732",3520,1,0,1,0,33,66,"pass"
"4733",3344,3,0,1,18,37,24,"pass"
"4734",3297,10,0,1,18,56,20,"pass"
"4735",3156,3,0,0,20,56,3,"pass"
"4736",2924,10,0,0,9,42,19,"pass"
"4737",2695,12,3,0,18,62,77,"pass"
"4738",2622,10,10,0,33,68,62,"pass"
"4739",2382,2,10,1,37,117,2,"run"
"4740",2296,10,3,0,18,72,75,"pass"
"4741",2198,4,17,0,43,117,86,"pass"
"4742",2094,10,17,0,43,117,75,"pass"
"4743",1915,14,10,0,51,85,43,"pass"
"4744",1814,10,17,0,61,133,53,"pass"
"4745",1712,6,17,1,59,157,71,"pass"
"4746",1509,8,17,0,80,177,18,"pass"
"4747",1329,17,10,0,65,112,47,"pass"
"4748",1014,6,20,0,107,190,40,"pass"
"4749",923,8,10,1,81,112,58,"run"
"4750",850,10,10,0,81,112,44,"pass"
"4751",589,6,20,0,112,221,54,"run"
"4752",419,2,17,1,121,162,67,"run"
"4753",296,5,17,0,121,192,5,"pass"
"4754",197,23,27,0,143,251,88,"run"
"4755",96,4,20,0,125,199,59,"pass"
"4756",3527,1,0,1,9,19,66,"pass"
"4757",3440,18,0,0,9,30,55,"pass"
"4758",3316,5,0,0,5,13,62,"pass"
"4759",3220,3,0,1,16,38,75,"pass"
"4760",3063,2,0,0,16,62,43,"pass"
"4761",2948,4,0,1,11,56,54,"pass"
"4762",2874,7,0,1,25,74,43,"run"
"4763",2701,10,0,1,16,92,75,"pass"
"4764",2530,18,0,0,30,98,27,"pass"
"4765",1960,10,3,1,42,146,29,"pass"
"4766",1729,11,20,0,50,239,66,"pass"
"4767",1405,1,10,0,77,196,39,"pass"
"4768",1322,11,20,0,54,234,60,"pass"
"4769",1224,1,10,1,75,210,71,"pass"
"4770",1088,13,10,0,75,212,69,"pass"
"4771",1035,11,20,1,53,259,84,"pass"
"4772",931,6,20,1,62,273,55,"pass"
"4773",827,3,20,0,68,274,34,"pass"
"4774",767,17,10,0,75,228,82,"pass"
"4775",638,1,23,1,69,297,15,"pass"
"4776",539,4,10,0,75,268,35,"pass"
"4777",365,6,31,1,100,331,34,"pass"
"4778",330,7,10,1,75,300,72,"pass"
"4779",191,3,10,1,87,300,68,"run"
"4780",35,5,10,0,108,300,45,"run"
"4781",3434,5,0,0,14,51,11,"pass"
"4782",3379,10,0,0,0,0,71,"pass"
"4783",3298,2,3,0,22,51,63,"run"
"4784",3090,9,0,0,-2,24,38,"pass"
"4785",2906,5,3,0,38,52,58,"pass"
"4786",2814,4,3,0,4,24,78,"pass"
"4787",2700,6,3,0,42,52,59,"pass"
"4788",2581,14,3,0,9,24,56,"pass"
"4789",2258,3,3,1,86,70,15,"pass"
"4790",2130,3,3,0,92,70,3,"run"
"4791",2038,3,3,1,15,46,92,"pass"
"4792",1925,6,3,1,38,46,67,"run"
"4793",1907,6,3,1,42,63,44,"pass"
"4794",1867,5,3,1,45,90,22,"pass"
"4795",1820,5,3,1,47,95,5,"pass"
"4796",1759,4,10,0,53,95,69,"pass"
"4797",1698,9,3,1,92,79,92,"pass"
"4798",1502,1,10,1,65,95,12,"run"
"4799",1192,14,3,1,116,122,56,"pass"
"4800",1108,6,3,0,120,122,27,"pass"
"4801",991,8,17,1,80,104,63,"run"
"4802",900,12,17,1,81,123,57,"pass"
"4803",788,15,17,0,86,129,43,"pass"
"4804",654,5,3,0,125,122,91,"pass"
"4805",513,2,17,1,103,145,9,"run"
"4806",387,5,3,1,128,159,45,"pass"
"4807",208,6,24,1,141,145,42,"run"
"4808",36,12,24,0,150,145,22,"qb_kneel"
"4809",3526,8,0,1,4,16,73,"pass"
"4810",3439,14,0,0,0,16,61,"pass"
"4811",3386,11,0,0,-1,7,86,"pass"
"4812",3266,10,0,0,11,16,55,"pass"
"4813",2977,4,0,1,24,32,55,"pass"
"4814",2892,12,0,0,22,32,43,"pass"
"4815",2711,5,2,0,25,34,62,"pass"
"4816",2615,6,0,0,14,16,86,"pass"
"4817",2358,6,2,1,36,44,71,"pass"
"4818",2201,6,2,0,40,85,21,"pass"
"4819",2043,5,2,0,43,89,9,"pass"
"4820",1920,5,7,0,27,55,70,"pass"
"4821",1888,7,5,0,54,87,86,"pass"
"4822",1684,3,5,0,52,127,37,"pass"
"4823",1573,16,5,0,56,142,34,"pass"
"4824",1458,4,10,1,37,90,69,"pass"
"4825",1320,10,10,1,59,102,48,"pass"
"4826",1125,10,10,0,63,111,24,"pass"
"4827",1110,15,8,0,56,148,80,"pass"
"4828",984,16,13,0,67,111,77,"pass"
"4829",872,6,13,1,76,121,64,"pass"
"4830",801,10,13,0,76,121,54,"pass"
"4831",713,15,8,1,52,168,70,"pass"
"4832",660,10,8,0,52,168,51,"pass"
"4833",599,5,13,0,81,121,86,"pass"
"4834",500,20,8,0,52,177,58,"pass"
"4835",372,2,13,0,88,121,80,"run"
"4836",154,7,13,0,91,121,50,"pass"
"4837",84,10,8,0,62,214,63,"pass"
"4838",3566,2,0,1,10,0,67,"run"
"4839",3342,13,0,0,34,0,51,"pass"
"4840",3291,10,0,0,0,0,85,"pass"
"4841",3201,4,0,1,35,11,51,"pass"
"4842",3154,10,0,1,35,51,45,"pass"
"4843",2954,4,0,1,16,6,69,"pass"
"4844",2654,1,0,0,43,27,2,"run"
"4845",2572,6,7,0,42,53,71,"pass"
"4846",2458,1,3,0,46,31,64,"run"
"4847",2365,8,7,0,44,53,76,"pass"
"4848",2204,19,3,0,59,40,55,"pass"
"4849",2068,8,7,1,46,66,91,"pass"
"4850",1951,3,7,0,53,66,71,"pass"
"4851",1920,22,3,0,68,40,72,"run"
"4852",1865,19,7,0,53,89,78,"pass"
"4853",1811,16,3,0,75,66,51,"pass"
"4854",1719,11,3,0,74,66,76,"pass"
"4855",1662,9,7,0,54,89,61,"pass"
"4856",1560,2,3,0,77,76,72,"pass"
"4857",1466,6,7,0,54,93,65,"pass"
"4858",1381,9,3,1,78,92,64,"pass"
"4859",1189,10,10,0,95,123,75,"pass"
"4860",1112,11,14,0,53,168,71,"pass"
"4861",988,10,10,0,107,123,66,"pass"
"4862",703,2,14,1,95,188,19,"run"
"4863",533,3,10,1,119,141,57,"pass"
"4864",398,6,10,0,123,141,38,"pass"
"4865",225,11,21,0,98,195,65,"pass"
"4866",147,1,18,0,133,178,60,"pass"
"4867",120,1,21,1,130,202,48,"run"
"4868",3520,4,0,1,6,4,72,"pass"
"4869",3388,7,0,0,12,7,48,"pass"
"4870",3197,3,0,0,16,29,8,"run"
"4871",2884,13,0,0,27,38,42,"pass"
"4872",2786,4,7,0,22,35,47,"pass"
"4873",2700,4,0,1,33,55,86,"pass"
"4874",2336,1,7,1,29,54,55,"run"
"4875",2019,1,7,1,48,150,43,"pass"
"4876",1943,5,7,1,53,160,29,"pass"
"4877",1835,9,14,0,40,117,62,"pass"
"4878",1750,1,14,0,40,126,59,"run"
"4879",1621,2,14,1,67,254,76,"pass"
"4880",1516,7,14,1,40,163,58,"pass"
"4881",1407,1,14,1,52,163,33,"run"
"4882",1233,9,14,1,49,196,14,"pass"
"4883",1133,1,21,0,51,202,1,"run"
"4884",963,8,21,0,101,253,42,"pass"
"4885",900,13,28,0,53,208,94,"pass"
"4886",662,3,21,0,100,287,10,"pass"
"4887",343,10,28,0,55,258,23,"pass"
"4888",249,1,28,1,127,300,53,"run"
"4889",157,22,28,0,132,308,44,"pass"
"4890",114,1,28,1,62,272,66,"pass"
"4891",37,2,28,0,62,304,20,"pass"
"4892",528,6,31,1,62,318,71,"pass"
"4893",351,17,31,0,71,321,55,"pass"
"4894",202,10,31,1,152,339,53,"pass"
"4895",185,1,31,1,155,347,33,"run"
"4896",115,8,31,0,156,347,29,"run"
"4897",3524,2,0,1,8,6,67,"run"
"4898",3440,14,0,1,4,28,65,"pass"
"4899",3096,7,0,0,14,15,26,"pass"
"4900",3007,3,7,0,17,65,68,"pass"
"4901",2846,14,7,0,17,84,56,"pass"
"4902",2736,10,10,0,15,102,28,"pass"
"4903",2530,3,7,0,10,108,49,"run"
"4904",2402,7,10,0,15,105,82,"pass"
"4905",2311,4,7,0,10,114,50,"pass"
"4906",2241,8,10,0,17,131,67,"pass"
"4907",2144,9,7,0,11,114,97,"pass"
"4908",2090,7,10,0,20,131,59,"pass"
"4909",1935,9,7,0,22,156,22,"pass"
"4910",1884,2,10,1,22,151,67,"pass"
"4911",1853,4,10,1,22,178,47,"pass"
"4912",1837,4,10,1,30,184,20,"run"
"4913",1825,10,10,0,33,184,12,"run"
"4914",1666,3,13,0,54,188,58,"pass"
"4915",1608,3,10,1,29,164,73,"pass"
"4916",1433,4,10,1,34,185,45,"pass"
"4917",1206,6,10,0,41,216,6,"pass"
"4918",900,4,13,1,46,222,69,"run"
"4919",813,2,13,1,52,230,56,"run"
"4920",621,1,13,1,65,246,27,"run"
"4921",461,19,20,0,99,248,84,"pass"
"4922",231,3,20,1,107,264,3,"pass"
"4923",157,5,19,0,87,254,70,"pass"
"4924",88,21,19,0,87,254,86,"pass"
"4925",3536,5,0,0,9,0,70,"run"
"4926",3474,10,0,0,7,0,82,"run"
"4927",3319,1,0,0,9,32,11,"pass"
"4928",3231,3,0,0,14,0,68,"pass"
"4929",3090,2,3,0,12,90,18,"run"
"4930",2943,2,3,0,22,90,7,"pass"
"4931",2818,3,0,0,22,12,56,"run"
"4932",2726,6,10,1,29,149,85,"pass"
"4933",2618,6,10,0,41,153,22,"run"
"4934",2435,5,0,0,47,12,51,"run"
"4935",2238,2,13,0,63,177,60,"pass"
"4936",2037,6,0,0,64,32,40,"pass"
"4937",1894,6,0,0,71,44,16,"pass"
"4938",1828,5,13,0,77,182,56,"pass"
"4939",1714,9,3,0,70,49,74,"pass"
"4940",1604,11,13,1,76,221,61,"pass"
"4941",1475,13,13,0,79,226,25,"pass"
"4942",1344,3,3,0,72,54,69,"pass"
"4943",1280,10,16,0,79,226,85,"pass"
"4944",1110,1,16,1,81,235,70,"run"
"4945",1021,13,16,0,81,235,71,"pass"
"4946",644,17,22,0,89,251,82,"pass"
"4947",491,1,22,1,91,260,64,"run"
"4948",311,23,22,0,90,292,54,"pass"
"4949",131,8,17,0,112,178,29,"run"
"4950",35,2,17,0,113,186,13,"pass"
"4951",16,8,17,0,118,186,8,"pass"
"4952",3518,7,0,1,17,0,77,"run"
"4953",3328,6,7,1,63,24,13,"pass"
"4954",3288,11,0,0,-1,0,76,"pass"
"4955",3119,5,0,0,4,0,70,"pass"
"4956",3025,11,21,0,63,77,67,"pass"
"4957",2851,9,0,0,26,6,48,"pass"
"4958",2761,7,21,0,79,77,64,"pass"
"4959",2626,4,0,1,43,15,67,"pass"
"4960",2551,16,0,1,42,45,64,"pass"
"4961",2424,9,0,1,43,74,33,"pass"
"4962",2286,2,21,0,87,78,67,"pass"
"4963",2163,3,7,0,50,84,83,"run"
"4964",2026,5,21,1,86,103,65,"pass"
"4965",1920,7,21,1,89,127,48,"pass"
"4966",1815,7,21,0,105,127,8,"pass"
"4967",1552,12,7,1,57,149,35,"pass"
"4968",1444,15,24,0,105,135,78,"pass"
"4969",1230,1,14,1,73,196,6,"run"
"4970",953,5,24,0,114,191,9,"run"
"4971",623,17,21,1,83,226,52,"pass"
"4972",536,13,21,1,80,256,32,"pass"
"4973",374,10,33,0,140,191,75,"pass"
"4974",187,6,28,0,113,267,40,"pass"
"4975",168,7,33,1,143,201,57,"pass"
"4976",114,9,33,1,144,213,46,"pass"
"4977",3316,5,7,1,47,39,59,"run"
"4978",3214,8,7,0,54,39,51,"pass"
"4979",3133,1,7,0,6,44,71,"pass"
"4980",2952,10,7,0,62,46,60,"pass"
"4981",2869,9,7,1,63,76,33,"pass"
"4982",2721,6,7,0,78,76,6,"pass"
"4983",2696,5,7,0,11,44,70,"pass"
"4984",2572,1,10,1,89,94,50,"run"
"4985",2266,5,7,0,15,95,5,"pass"
"4986",2173,3,17,0,117,121,68,"pass"
"4987",1915,5,10,0,18,170,5,"pass"
"4988",1862,14,17,0,124,121,95,"run"
"4989",1813,5,10,0,18,186,28,"pass"
"4990",1692,8,13,1,25,205,61,"pass"
"4991",1585,6,13,0,32,206,45,"run"
"4992",1432,8,13,1,36,220,37,"pass"
"4993",1364,1,13,1,40,229,14,"run"
"4994",1244,6,13,0,44,230,6,"pass"
"4995",1120,6,17,0,127,121,71,"pass"
"4996",1067,6,16,0,48,234,76,"run"
"4997",969,10,17,0,127,127,70,"pass"
"4998",861,5,19,0,127,132,70,"pass"
"4999",739,1,22,0,54,234,1,"pass"
"5000",642,1,19,1,127,132,66,"run"
"5001",387,6,19,1,141,183,11,"pass"
"5002",286,8,25,0,56,235,73,"pass"
"5003",159,12,25,0,150,186,70,"pass"
"5004",120,1,25,0,56,244,61,"pass"
"5005",30,24,25,0,150,212,60,"pass"
"5006",398,2,25,1,178,212,44,"run"
"5007",268,11,25,0,177,224,27,"pass"
"5008",3389,2,0,1,13,28,36,"run"
"5009",3200,4,0,1,24,44,14,"pass"
"5010",2991,2,0,1,13,17,51,"run"
"5011",2910,11,0,1,22,33,47,"pass"
"5012",2743,9,0,0,53,33,9,"pass"
"5013",2444,5,7,1,41,109,9,"pass"
"5014",2366,4,3,1,54,43,69,"pass"
"5015",2175,1,3,1,73,66,30,"run"
"5016",1986,9,3,0,77,83,11,"pass"
"5017",1881,3,14,1,43,123,70,"pass"
"5018",1822,15,14,0,72,121,37,"pass"
"5019",1661,18,6,1,79,135,62,"pass"
"5020",1360,8,14,0,74,142,51,"pass"
"5021",895,2,12,1,136,174,2,"pass"
"5022",711,16,21,0,83,199,59,"pass"
"5023",657,8,19,0,138,174,79,"pass"
"5024",407,10,21,0,110,241,18,"pass"
"5025",207,1,24,1,118,257,43,"run"
"5026",120,6,24,0,129,267,20,"pass"
"5027",24,2,19,1,148,210,42,"pass"
"5028",8,10,19,0,148,210,33,"pass"
"5029",3559,7,0,0,3,2,72,"pass"
"5030",3434,5,0,0,0,5,68,"pass"
"5031",3357,1,0,1,14,2,78,"run"
"5032",3221,3,0,1,23,13,69,"run"
"5033",3124,2,0,1,35,13,53,"run"
"5034",2892,3,0,0,8,5,60,"run"
"5035",2795,4,0,0,57,13,88,"pass"
"5036",2624,9,0,0,9,53,38,"pass"
"5037",2534,2,0,0,56,16,83,"run"
"5038",2358,6,0,0,17,72,20,"pass"
"5039",2234,11,0,0,64,39,49,"pass"
"5040",2138,2,3,1,18,85,75,"pass"
"5041",2029,1,3,1,29,85,60,"run"
"5042",1936,6,3,0,22,89,54,"run"
"5043",1913,15,0,0,63,39,96,"pass"
"5044",1856,3,3,0,22,96,20,"pass"
"5045",1792,10,6,0,22,96,75,"pass"
"5046",1619,2,0,0,82,68,37,"run"
"5047",1466,12,0,0,88,68,36,"pass"
"5048",1339,8,6,1,21,126,91,"pass"
"5049",1200,9,6,1,22,155,50,"pass"
"5050",1118,12,6,0,22,153,36,"pass"
"5051",1041,5,0,1,93,104,66,"pass"
"5052",922,16,0,0,98,115,63,"pass"
"5053",667,3,6,0,27,172,46,"run"
"5054",468,3,0,0,138,127,28,"pass"
"5055",290,3,6,0,32,189,45,"pass"
"5056",130,8,0,0,148,141,58,"pass"
"5057",107,11,6,1,31,212,43,"pass"
"5058",3559,8,0,1,2,12,73,"pass"
"5059",3365,8,0,0,11,19,45,"pass"
"5060",3277,2,0,1,3,83,78,"pass"
"5061",3223,7,0,0,14,19,72,"pass"
"5062",3134,4,7,1,3,105,64,"pass"
"5063",2969,17,7,0,11,114,43,"pass"
"5064",2842,3,0,0,21,19,68,"pass"
"5065",2783,17,10,0,4,108,88,"pass"
"5066",2563,7,0,1,68,52,34,"pass"
"5067",2480,1,0,1,69,52,1,"run"
"5068",2362,7,17,1,16,171,60,"pass"
"5069",2272,3,7,1,76,77,68,"pass"
"5070",2183,17,7,0,76,71,50,"pass"
"5071",1993,6,24,1,35,191,57,"pass"
"5072",1893,12,24,1,28,215,20,"pass"
"5073",1726,2,31,1,40,220,67,"pass"
"5074",1313,4,7,1,91,114,31,"pass"
"5075",1223,8,7,0,93,119,18,"pass"
"5076",1090,12,38,0,55,275,77,"pass"
"5077",998,3,15,1,122,125,52,"run"
"5078",900,10,15,0,122,127,37,"pass"
"5079",694,5,38,0,67,280,40,"pass"
"5080",639,1,15,0,129,127,85,"run"
"5081",435,1,38,1,103,280,38,"run"
"5082",317,4,38,0,112,280,17,"run"
"5083",158,5,38,0,121,283,5,"pass"
"5084",36,2,15,0,138,127,67,"run"
"5085",3472,2,0,1,2,50,42,"pass"
"5086",3364,10,0,1,8,65,12,"pass"
"5087",3290,3,0,0,7,65,3,"pass"
"5088",3157,8,0,1,7,73,73,"pass"
"5089",3074,16,3,1,9,82,81,"pass"
"5090",2923,7,7,1,7,89,72,"pass"
"5091",2765,5,7,0,14,123,18,"pass"
"5092",2700,4,10,0,14,115,50,"run"
"5093",2536,2,10,1,33,141,16,"pass"
"5094",2425,5,7,1,19,144,60,"pass"
"5095",2264,1,17,1,38,155,66,"run"
"5096",2126,1,17,1,40,176,42,"run"
"5097",1941,7,17,1,40,206,26,"pass"
"5098",1909,10,17,0,51,206,10,"run"
"5099",1846,3,14,1,22,155,68,"pass"
"5100",1816,2,14,1,22,172,39,"pass"
"5101",1718,2,21,1,24,192,67,"pass"
"5102",1505,5,21,1,53,202,5,"run"
"5103",1082,7,28,0,56,202,72,"pass"
"5104",1011,5,27,0,72,249,33,"pass"
"5105",691,12,27,0,78,264,19,"pass"
"5106",607,1,35,1,63,275,66,"run"
"5107",529,7,35,1,66,282,62,"pass"
"5108",470,10,35,0,66,291,55,"pass"
"5109",320,3,30,1,94,287,21,"pass"
"5110",200,4,35,0,72,309,51,"pass"
"5111",112,3,38,0,137,299,14,"pass"
"5112",75,2,35,0,72,334,50,"pass"
"5113",3551,9,0,1,1,38,74,"pass"
"5114",3385,6,0,1,7,57,22,"pass"
"5115",3298,7,0,0,10,57,8,"pass"
"5116",3241,12,0,0,0,0,75,"pass"
"5117",3180,3,3,1,17,74,67,"pass"
"5118",3029,5,3,1,19,93,35,"pass"
"5119",2864,21,3,0,19,116,29,"pass"
"5120",2777,14,0,0,-4,0,79,"pass"
"5121",2700,11,6,0,23,120,68,"run"
"5122",2547,3,0,1,-4,15,78,"pass"
